Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
3344	3,3,3	0.8068180680274963,0.8068180680274963,0.5777243971824646	0,0,0	0,0,0	0,0,0	1,1,1	1.41,1.41,1.41	0,0,0	0,0,0	0,281,508	0,0,1	0,0,2	0,0,5	14958.json
2005	3	0.677391767501831	0	0	0	1	1.41	0	0	0	0	0	0	25308.json
2543	4	0.5669421553611755	0	0	0	1	1.5	0	1	0	0	0	0	6239.json
3834	11,11,11,9	0.11519056558609009,0.11894144862890244,0.11894144862890244,0.14783065021038055	2,2,2,2	2,2,2,2	4,4,4,4	3,3,3,3	5.03,5.03,5.03,2.21	0,0,0,0	4,4,4,4	0,24,36,468	0,2,0,0	0,4,0,0	0,44,0,57	7359.json
3314	26,28,28,30,37,37	0.0,0.0,0.0,0.0,0.0,0.0	9,10,10,11,14,14	8,9,9,10,13,13	17,19,19,21,27,27	10,11,11,12,15,15	1.78,1.77,1.77,1.76,2.04,2.04	1,1,1,1,1,1	39,43,43,46,60,60	0,142,396,674,720,1260	0,4,1,2,7,3	0,6,2,2,8,6	0,148,17,101,385,30	7760.json
3354	3,4	0.29574480652809143,0.08892550319433212	0,0	0,0	0,0	1,1	1.41,1.5	0,0	2,3	0,40	0,1	0,1	0,51	8264.json
612	4	0.13498426973819733	0	0	0	1	1.5	0	1	0	0	0	0	24506.json
3331	4,4,4	0.7169433236122131,0.7169433236122131,0.775743842124939	0,0,0	0,0,0	0,0,0	1,1,1	1.5,1.5,1.5	0,0,0	1,1,1	0,268,456	0,0,1	0,0,2	0,0,4	16300.json
2551	4	0.6851387023925781	0	0	0	1	1.5	0	0	0	0	0	0	9512.json
3632	7,7,7,7,7,7,6,6	0.0010262987343594432,0.0010398622835054994,0.0010772976092994213,0.0010772976092994213,0.0010772976092994213,0.0010772976092994213,5.220230668783188E-4,5.220230668783188E-4	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	4.77,4.77,4.77,4.77,4.77,4.77,5.1,5.1	0,0,0,0,0,0,0,0	8,8,8,8,8,8,8,8	0,25,139,252,281,371,438,606	0,1,1,0,0,0,1,2	0,2,2,0,0,0,3,4	0,8,7,0,0,0,19,30	1490.json
3068	4,4,4,4	0.5510018467903137,0.5510018467903137,0.5835322141647339,0.6645990610122681	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.5,1.5,1.5,1.5	0,0,0,0	0,0,0,1	0,5,193,232	0,0,1,2	0,0,2,4	0,0,4,13	14586.json
1989	3	0.6002353429794312	0	0	0	1	1.41	0	0	0	0	0	0	9233.json
3037	4,4	0.5681264400482178,0.5951783061027527	0,0	0,0	0,0	1,1	1.5,1.5	0,0	1,1	0,1	0,2	0,4	0,38	16068.json
1380	3	0.01738225854933262	0	0	0	1	1.41	0	0	0	0	0	0	7064.json
3809	9,9,9,10,11,11,11	0.005702928174287081,0.005702928174287081,0.005478449631482363,0.0016284165903925896,7.39911338314414E-4,5.344640230759978E-4,5.344640230759978E-4	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	1.25,1.25,1.25,1.2,1.16,1.16,1.16	0,0,0,0,0,0,0	9,9,9,11,12,13,13	0,11,77,81,177,291,443	0,0,4,2,1,1,0	0,0,8,3,1,2,0	0,0,31,54,39,6,0	7264.json
2046	4	0.41148170828819275	0	0	0	1	1.5	0	0	0	0	0	0	6424.json
1727	4	0.6763785481452942	0	0	0	1	1.5	0	1	0	0	0	0	11110.json
2760	3,3	0.20187807083129883,0.20187807083129883	0,0	0,0	0,0	1,1	1.41,1.41	0,0	0,0	0,1	0,0	0,0	0,0	23501.json
1871	4	2.765765239018947E-4	0	0	0	1	3.67	0	1	0	0	0	0	1044.json
3330	6,6,6,17,17,3	0.7599586248397827,0.7599586248397827,0.7548912167549133,0.4381706416606903,0.43898525834083557,0.7019529342651367	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	5.59,5.59,4.12,3.11,3.11,1.41	0,0,0,0,0,0	0,0,0,0,1,2	0,0,267,290,304,494	0,0,0,15,1,1	0,0,0,19,2,16	0,0,9,318,5,661	14627.json
3248	4	0.44346800446510315	0	0	0	1	1.5	0	0	0	0	0	0	19595.json
3337	3,3,3,3	0.9295974969863892,0.9295974969863892,0.9346758723258972,0.8156490921974182	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.41,1.41,1.41,1.41	0,0,0,0	0,0,0,0	0,274,462,501	0,0,1,1	0,0,2,2	0,0,4,5	14222.json
2304	3	0.6268566846847534	0	0	0	1	1.41	0	0	0	0	0	0	17902.json
3333	4,4,4	0.44772130250930786,0.44772130250930786,0.5470238327980042	0,0,0	0,0,0	0,0,0	1,1,1	1.5,1.5,1.5	0,0,0	0,0,1	0,270,497	0,0,2	0,0,4	0,0,13	13831.json
