Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
5578	34,38,38,38,37,37,50,58,58,58,57,59,59,57,60,60,60,60,60,60,60	0.0035720637533813715,5.467139417305589E-4,5.467139417305589E-4,5.460229003801942E-4,0.0019651332404464483,0.0018207465764135122,3.152228018734604E-4,2.663619816303253E-4,2.139232965419069E-4,1.9453300046734512E-4,2.2609192819800228E-4,1.2398127000778913E-4,1.1410445586079732E-4,1.2647165567614138E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0	9,9,9,9,9,9,11,12,13,14,13,13,13,13,13,13,13,13,13,13,13	8,14,14,14,14,14,19,17,18,18,17,17,17,17,18,18,18,18,18,18,18	17,23,23,23,23,23,30,29,31,32,30,30,30,30,31,31,31,31,31,31,31	9,11,11,11,11,11,14,15,15,15,15,15,15,15,16,16,16,16,16,16,16	4.59,5.43,5.43,5.43,5.48,5.48,5.19,6.69,6.69,6.69,6.72,6.76,6.76,6.72,6.66,6.66,6.66,6.66,6.66,6.66,6.66	4,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6	9,12,12,12,12,12,13,15,15,16,13,15,15,13,14,14,14,14,14,14,14	0,5,39,44,66,79,85,169,202,647,647,654,1238,1352,2204,2209,2997,3493,4277,4921,5524	0,50,0,1,7,2,20,55,2,1,4,3,2,3,3,0,5,1,1,9,3	0,77,0,2,15,4,28,104,4,2,9,4,4,8,3,0,10,2,2,18,6	0,1147,0,9,54,14,658,1215,34,36,178,180,22,265,108,0,36,113,5,9,44	190.json
6379	15,15,12,12,13,13,13	0.2686065435409546,0.2686065435409546,0.20318908989429474,0.19733738899230957,0.1965155303478241,0.1965155303478241,0.2015637457370758	2,2,2,2,4,4,4	2,2,2,2,3,3,3	4,4,4,4,7,7,7	3,3,3,3,4,4,4	3.22,3.22,3.32,3.32,3.29,3.29,3.29	1,1,1,1,1,1,1	3,3,3,3,4,4,4	0,19,502,539,2226,3010,3798	0,0,1,2,4,0,2	0,0,2,4,5,0,4	0,0,63,12,60,0,12	1088.json
4280	3,3,3,3	0.6959225535392761,0.6959225535392761,0.6959225535392761,0.7124112844467163	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	0,0,0,0	0,911,919,1699	0,0,0,1	0,0,0,2	0,0,0,6	601.json
5511	3,3,3,3	0.8844866156578064,0.8844866156578064,0.8923322558403015,0.8923322558403015	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	2,2,2,2	0,2141,2930,4854	0,0,1,2	0,0,2,4	0,0,6,2	176.json
4744	3,3,3,3,3	0.005685900337994099,0.0021251128055155277,0.0021251128055155277,3.7226630956865847E-4,3.8861684151925147E-4	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	1,1,1,1,1	0,433,1374,1534,2163	0,1,0,1,1	0,2,0,2,2	0,3,0,7,12	1165.json
5997	4,4,3,3	0.012806909158825874,0.0183291956782341,0.004355790093541145,0.0032152554485946894	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.73,1.73,1.89,1.89	0,0,0,0	2,2,2,2	0,157,2628,3416	0,1,0,1	0,2,0,2	0,18,6,18	119.json
6227	3,3,3,7,7,7	0.5058926343917847,0.5058926343917847,0.7739538550376892,0.824539840221405,0.824539840221405,0.8293945789337158	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,2,2,2	1.89,1.89,1.89,3.02,3.02,3.02	0,0,0,1,1,1	1,1,1,2,2,2	0,231,806,2260,2857,3646	0,0,1,5,0,1	0,0,2,6,0,2	0,0,9,96,0,6	829.json
76	4,4,3,3	0.0,0.0,0.6442272663116455,0.7422341108322144	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	4.9,4.9,1.89,1.89	0,0,0,0	7,7,1,1	0,1,1,2	0,0,1,3	0,0,3,6	0,0,176,25	971.json
5244	8,9,9,9,9,3,3,3	0.27148619294166565,0.23454943299293518,0.24730800092220306,0.18047034740447998,0.18047034740447998,0.03693116083741188,0.0384913831949234,0.044687021523714066	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	2.83,2.95,2.95,2.95,2.95,1.89,1.89,1.89	1,1,1,1,1,0,0,0	2,2,3,3,3,2,2,2	0,142,500,933,1875,2418,2663,5241	0,2,1,1,0,1,1,2	0,3,2,2,0,8,2,4	0,50,8,8,0,165,12,22	1135.json
1273	17,17,17	0.02173224464058876,0.022641384974122047,0.022952614352107048	2,2,2	3,3,3	5,5,5	5,5,5	2.47,2.47,2.47	3,3,3	4,4,4	0,454,455	0,1,1	0,2,2	0,18,6	353.json
4903	3,3,3	0.7781724333763123,0.7781724333763123,0.7915371656417847	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	0,1534,2322	0,0,1	0,0,2	0,0,6	99.json
4903	2,2,2,2,2,2,2,2	0.988764226436615,0.988764226436615,0.9895254969596863,0.9916460514068604,0.8524221777915955,0.8849663734436035,0.8849663734436035,0.7673366069793701	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1	1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89	0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0	0,0,1,81,567,1266,1534,2322	0,0,1,1,1,1,0,1	0,0,2,2,2,2,0,2	0,0,9,19,22,18,0,18	775.json
3366	3	0.6679469347000122	0	0	0	1	1.89	0	0	0	0	0	0	147.json
