Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
3156	3	0.7682590484619141	0	0	0	1	1.89	0	0	0	0	0	0	8264.json
3297	3,3,3,3,5	0.5021071434020996,0.7929145097732544,0.46440422534942627,0.46440422534942627,0.005647693295031786	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.89,1.89,1.89,1.89,1.96	0,0,0,0,0	1,1,1,1,2	0,750,750,987,1102	0,2,2,0,5	0,4,4,0,8	0,43,41,0,192	16300.json
1741	56	0.0	4	13	17	15	5.14	3	28	0	0	0	0	9512.json
313	3,3	0.0,0.0	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	0,244	0,2	0,4	0,123	1490.json
3443	3,3,3	0.5103976130485535,0.5103976130485535,0.45556890964508057	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	0,2120,2837	0,0,1	0,0,2	0,0,14	6364.json
3179	3	0.07356960326433182	0	0	0	1	1.89	0	0	0	0	0	0	9233.json
2189	1,3	0.9973320960998535,0.9746739268302917	0,0	0,0	0,0	1,1	0.0,1.89	0,0	1,1	0,672	0,0	0,0	0,12	16068.json
1841	9,7,12	0.0018015801906585693,1.709463685983792E-4,0.0	1,1,2	1,1,2	2,2,4	3,3,5	3.82,4.12,3.83	2,2,2	10,7,14	0,1317,1632	0,1,7	0,5,9	0,254,335	7064.json
2488	3,3,3,3,3	0.8225943446159363,0.8225943446159363,0.8225943446159363,0.8225943446159363,0.027639485895633698	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	0,0,0,0,0	0,213,216,256,1552	0,0,0,0,1	0,0,0,0,2	0,0,0,0,29	3018.json
1841	2	0.9982807040214539	0	0	0	1	1.89	0	0	0	0	0	0	7264.json
3367	4,4	0.46893659234046936,0.46893659234046936	0,0	0,0	0,0	1,1	2.0,2.0	0,0	3,3	0,686	0,0	0,0	0,0	6424.json
1229	3,3	0.42802682518959045,0.42802682518959045	0,0	0,0	0,0	1,1	1.89,1.89	0,0	1,1	0,4	0,0	0,0	0,0	11110.json
1252	4	0.8546353578567505	0	0	0	1	2.0	0	1	0	0	0	0	12525.json
1911	7,7,7,7,7,8	2.487471210770309E-4,4.0937119047157466E-4,2.607641217764467E-4,3.198152990080416E-4,4.2100672726519406E-4,2.416015340713784E-4	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.81,1.81,1.81,1.81,1.81,1.73	0,0,0,0,0,0	8,7,7,8,8,9	0,99,118,128,679,785	0,1,1,5,1,3	0,2,2,10,2,5	0,29,31,132,8,75	1044.json
3378	7,5,8,8,8	0.27135804295539856,0.5570196509361267,0.2737284302711487,0.3094308376312256,0.29397740960121155	1,0,1,1,1	1,0,1,1,1	2,0,2,2,2	2,1,2,2,2	2.56,1.96,2.4,2.4,2.4	1,0,1,1,1	3,3,4,4,4	0,205,404,1138,2138	0,5,3,1,1	0,12,3,2,2	0,159,115,15,12	14627.json
3135	7,7,7,7	0.5379362106323242,0.5379362106323242,0.38969093561172485,0.3000355362892151	0,0,0,0	0,0,0,0	0,0,0,0	2,2,2,2	3.02,3.02,3.02,3.02	1,1,1,1	0,0,1,1	0,0,99,895	0,0,1,1	0,0,2,2	0,0,39,21	19595.json
592	3	0.5695078372955322	0	0	0	1	1.89	0	0	0	0	0	0	10617.json
2478	5	0.0024051684886217117	0	0	0	1	1.96	0	3	0	0	0	0	17902.json
3130	5,5	0.05006026849150658,0.041496455669403076	2,2	1,1	3,3	2,2	2.99,2.99	1,1	3,3	0,0	0,1	0,2	0,8	13831.json
3179	15,15,15,15,19,26,26,26,26,26	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	1,1,2,2,5,11,11,11,11,11	1,1,2,2,4,6,6,6,6,6	2,2,4,4,9,17,17,17,17,17	3,3,3,3,4,6,6,6,6,6	2.72,2.72,2.72,2.72,3.28,3.91,3.91,3.91,3.91,3.91	1,1,1,1,2,3,3,3,3,3	16,17,17,18,23,27,27,27,27,27	0,0,34,294,294,492,532,680,741,1340	0,1,2,1,5,10,25,1,1,1	0,2,4,2,6,11,50,2,2,2	0,37,47,33,324,649,134,105,40,14	9089.json
3300	3,3,3,3	0.8520498275756836,0.653563916683197,0.653563916683197,0.6860771179199219	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	1.89,1.89,1.89,1.89	0,0,0,0	1,1,1,1	0,717,2895,3209	0,1,0,3	0,2,0,6	0,5,0,24	4080.json
2189	1,3	0.00249154819175601,0.44351494312286377	0,0	0,0	0,0	1,1	0.0,1.89	0,0	1,1	0,672	0,0	0,0	0,20	16091.json
1222	14,27,32	0.0012103283079341054,4.636275698430836E-4,0.0	2,3,4	2,4,5	4,7,9	2,5,6	2.7,5.53,5.14	1,4,4	14,15,18	0,5,10	0,14,6	0,15,7	0,452,277	12381.json
67	3	0.049905646592378616	0	0	0	1	1.89	0	0	0	0	0	0	333.json
2056	11	0.7563745975494385	0	0	0	2	2.86	1	3	0	0	0	0	10055.json
1812	3,3	0.01232567522674799,0.01429168600589037	0,0	0,0	0,0	1,1	1.89,1.89	0,0	4,4	0,1058	0,1	0,2	0,25	284.json
750	11	0.007785337511450052	2	2	4	4	4.85	3	4	0	0	0	0	2978.json
3234	3,3,6,3	0.37718215584754944,0.13845309615135193,0.03783651441335678,0.18465638160705566	0,0,1,0	0,0,1,0	0,0,2,0	1,1,2,1	1.89,1.89,3.27,1.89	0,0,0,0	2,2,5,3	0,812,882,1025	0,1,4,2	0,2,5,7	0,27,143,119	14067.json
935	3	4.790650855284184E-4	0	0	0	1	1.89	0	3	0	0	0	0	4512.json
3133	6,6,6,11,11,14,8,8	0.01812422275543213,0.01917949505150318,0.01917949505150318,0.0025680079124867916,9.512024698778987E-4,0.014517607167363167,0.2405318170785904,0.18155136704444885	2,2,2,4,4,4,2,2	2,2,2,4,4,4,2,2	4,4,4,8,8,8,4,4	2,2,2,3,3,3,2,2	2.15,2.15,2.15,5.34,5.34,2.37,2.4,2.4	1,1,1,1,1,1,1,1	5,5,5,10,12,8,6,6	0,0,154,343,343,640,675,893	0,1,0,10,1,10,6,1	0,2,0,13,2,22,17,2	0,8,0,344,67,579,341,25	11080.json
3352	3,3,13,13	0.11095062643289566,0.11095062643289566,0.3589687943458557,0.3589687943458557	0,0,2,2	0,0,2,2	0,0,4,4	1,1,3,3	1.89,1.89,4.04,4.04	0,0,2,2	1,1,2,2	0,2,107,373	0,0,14,0	0,0,16,0	0,0,454,0	10881.json
2583	3,3,3,10,13,3,14	0.5403734445571899,0.5403734445571899,0.5403734445571899,0.03413865715265274,0.01033699233084917,0.6428093314170837,0.011284937150776386	0,0,0,1,2,0,2	0,0,0,1,2,0,2	0,0,0,2,4,0,4	1,1,1,3,4,1,4	1.89,1.89,1.89,4.08,4.71,1.89,4.65	0,0,0,2,3,0,3	1,1,1,6,8,1,8	0,66,245,1278,1879,1981,2008	0,0,0,9,4,1,11	0,0,0,11,5,12,11	0,0,0,306,196,450,479	4160.json
3365	11,11	0.08363598585128784,0.1326569765806198	2,2	2,2	4,4	3,3	4.27,4.27	2,2	5,5	0,47	0,1	0,2	0,24	19201.json
2595	30,30,30	0.0,0.0,0.0	3,3,3	2,2,2	5,5,5	4,4,4	8.88,8.88,8.88	4,4,4	16,16,16	0,285,754	0,0,0	0,0,0	0,0,0	22400.json
3326	7,3	0.011533522047102451,0.0054853823967278	1,0	1,0	2,0	2,1	2.56,1.89	1,0	3,2	0,1420	0,1	0,6	0,225	8668.json
3196	7,7,7	4.241546557750553E-4,1.362122129648924E-4,1.362122129648924E-4	0,0,0	0,0,0	0,0,0	2,2,2	2.56,2.56,2.56	1,1,1	6,6,6	0,1290,1872	0,2,0	0,4,0	0,24,0	5914.json
3205	3,3,3	0.2940780222415924,0.013225334696471691,0.013225334696471691	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	2,2,2	0,69,69	0,2,0	0,4,0	0,118,0	19568.json
1906	3	0.028237570077180862	0	0	0	1	1.89	0	1	0	0	0	0	8688.json
3177	5,5	0.009219733998179436,0.02239188365638256	0,0	0,0	0,0	1,1	1.96,1.96	0,0	3,3	0,1153	0,1	0,2	0,6	13306.json
704	3	0.6153680086135864	0	0	0	1	1.89	0	2	0	0	0	0	18207.json
685	13	0.0011589949717745185	0	0	0	3	2.95	1	8	0	0	0	0	17979.json
