Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
3382	8	0.6307507753372192	0	0	0	2	5.66	1	2	0	0	0	0	7490.json
5191	3,3,3,3	0.4270974397659302,0.7251099944114685,0.7251099944114685,0.7251099944114685	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	3.77,3.77,3.77,3.77	0,0,0,0	2,0,0,0	0,372,1567,1567	0,2,0,0	0,4,0,0	0,39,0,0	1285.json
3462	3	0.7227113842964172	0	0	0	1	3.77	0	1	0	0	0	0	7309.json
4044	3,3	0.9397509098052979,0.9397509098052979	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,420	0,0	0,0	0,0	250.json
5121	26,26,26,26,27,28,28	0.0036197244189679623,0.005195991601794958,0.00491504929959774,0.00491504929959774,0.003483652602881193,0.003439095802605152,0.0031410979572683573	3,2,2,2,2,2,2	5,4,4,4,4,4,4	8,6,6,6,6,6,6	8,7,7,7,7,7,7	5.8,8.88,6.91,6.91,7.08,7.0,7.0	2,2,2,2,2,2,2	8,13,13,13,13,13,14	0,302,975,1497,1864,2764,3139	0,18,2,0,2,2,1	0,33,4,0,4,3,2	0,127,63,0,23,7,12	2872.json
4090	4,4,7,8,5	0.0010337793501093984,0.0010337793501093984,5.602175369858742E-4,9.28500376176089E-4,0.003324531950056553	2,2,3,3,2	2,2,3,3,2	4,4,6,6,4	2,2,3,3,2	6.63,6.63,6.05,5.66,5.99	0,0,1,1,1	5,5,9,9,5	0,466,1138,1733,1860	0,0,3,2,0	0,0,3,3,3	0,0,116,6,116	4499.json
3715	13,13,16,14,14	0.10911289602518082,0.10911289602518082,0.058339640498161316,0.05856919661164284,0.05911952257156372	4,4,6,6,6	3,3,3,3,3	7,7,9,9,9	4,4,4,4,4	9.17,9.17,13.99,9.2,9.2	2,2,2,3,3	9,9,9,9,9	0,91,130,1358,3711	0,0,5,2,1	0,0,7,3,2	0,0,92,30,1	2883.json
4819	5,5,5,6,6	0.45544254779815674,0.4102974534034729,0.4102974534034729,0.35136476159095764,0.4452994763851166	1,1,1,1,1	1,1,1,1,1	2,2,2,2,2	2,2,2,2,2	5.99,5.99,5.99,5.5,5.5	0,0,0,1,1	0,0,0,0,0	0,236,1195,2462,3864	0,2,0,2,1	0,4,0,3,2	0,15,0,6,25	1370.json
1516	3,6,6	0.615091860294342,0.30665352940559387,0.35695627331733704	0,1,1	0,1,1	0,2,2	1,2,2	3.77,5.5,5.5	0,1,1	0,0,0	0,269,561	0,3,1	0,3,2	0,87,16	3776.json
28	32	0.008237998932600021	7	9	16	10	6.24	3	5	0	0	0	0	7426.json
4819	3,3	0.9169345498085022,0.9169345498085022	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,1195	0,0	0,0	0,0	3826.json
4300	3,3	0.8523786664009094,0.8531948924064636	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,676	0,0	0,0	0,12	3338.json
4300	3,3	0.6572024822235107,0.6586657166481018	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,676	0,0	0,0	0,12	2228.json
2373	3,3,3	0.08256809413433075,0.07820975035429001,0.07388465851545334	2,2,2	2,2,2	4,4,4	3,3,3	3.77,3.77,3.77	0,0,0	2,2,2	0,1148,1160	0,1,1	0,2,2	0,3,4	7294.json
1908	8,8,8,8	0.0,0.0,0.0,0.0	0,0,0,0	0,0,0,0	0,0,0,0	1,1,1,1	3.87,4.66,4.66,4.66	0,0,0,0	19,20,19,20	0,959,973,1276	0,1,1,1	0,2,2,2	0,57,12,12	5107.json
3783	11,11,11,11,11,15,17,17,19,19	0.007943542674183846,0.007943542674183846,0.007943542674183846,0.006877555046230555,0.006877555046230555,5.860389792360365E-4,3.756553924176842E-4,4.2134785326197743E-4,3.273801412433386E-4,1.7425646365154535E-4	7,7,7,7,7,8,8,8,8,8	6,6,6,6,6,7,8,8,8,8	13,13,13,13,13,15,16,16,16,16	3,3,3,3,3,3,4,4,4,4	5.77,5.77,5.77,5.77,5.77,5.57,5.33,5.33,5.12,5.12	1,1,1,1,1,1,1,1,1,1	9,9,9,9,9,11,11,11,11,11	0,159,159,169,169,1347,1351,1370,1427,1770	0,0,0,2,2,7,5,1,4,1	0,0,0,4,4,10,7,2,6,2	0,0,0,28,0,266,58,19,12,52	6620.json
1108	3	0.6533188223838806	0	0	0	1	3.77	0	0	0	0	0	0	2271.json
4819	3,3,3,3,4,3,3	0.38077810406684875,0.3240351378917694,0.3240351378917694,0.23031385242938995,0.017733773216605186,0.23031385242938995,0.3240351378917694	0,0,0,0,0,0,0	0,0,0,0,0,0,0	0,0,0,0,0,0,0	1,1,1,1,1,1,1	3.77,3.77,3.77,3.77,4.0,3.77,3.77	0,0,0,0,0,0,0	0,0,0,0,2,0,0	0,729,1195,3103,3611,3618,3619	0,2,0,1,2,1,1	0,4,0,2,3,3,2	0,15,0,30,28,28,30	2140.json
5191	3,3,3	0.9413757920265198,0.9413757920265198,0.9413757920265198	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	0,0,0	0,372,1567	0,0,0	0,0,0	0,0,0	1937.json
