Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
3778	3,3,3	0.8363528847694397,0.8363528847694397,0.8363528847694397	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	1,1,1	0,125,463	0,0,0	0,0,0	0,0,0	1731.json
4787	9,35,38,56,71,65,65,65,65,65,66,66,66,65,66	0.711482584476471,1.4864881813991815E-4,1.5053676906973124E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0,6,6,10,10,10,10,10,10,10,10,10,10,10,10	0,11,12,17,21,20,20,20,20,20,20,20,20,20,20	0,17,18,27,31,30,30,30,30,30,30,30,30,30,30	2,9,10,14,18,17,17,17,17,17,17,17,17,17,17	2.67,3.83,3.73,4.4,4.01,3.33,3.33,3.33,3.33,3.33,3.34,3.34,3.34,3.32,4.41	1,2,2,4,5,6,6,6,6,6,6,6,6,6,6	2,17,18,30,38,34,34,33,33,34,35,35,35,31,31	0,192,192,199,745,776,1472,1488,1599,1622,1624,1879,3130,3625,4288	0,26,5,33,16,8,0,3,1,1,1,1,2,5,34	0,39,7,48,17,23,0,6,2,2,1,2,4,11,67	0,1272,100,895,605,413,0,60,117,9,27,11,29,201,153	4123.json
1240	11,11,11	0.4793449342250824,0.4793449342250824,0.4850853383541107	0,0,0	0,0,0	0,0,0	2,2,2	2.61,2.61,2.61	1,1,1	5,5,5	0,302,445	0,0,1	0,0,2	0,0,6	4262.json
1421	3	0.6032631993293762	0	0	0	1	1.89	0	1	0	0	0	0	890.json
4694	30,30,30,30,30,27	4.1214656084775925E-4,4.1214656084775925E-4,4.1214656084775925E-4,4.1214656084775925E-4,4.392426344566047E-4,5.022289697080851E-4	3,3,3,3,3,3	3,3,3,3,3,3	6,6,6,6,6,6	5,5,5,5,5,5	3.46,3.46,3.46,3.46,3.46,3.57	2,2,2,2,2,2	5,5,5,5,5,9	0,895,1041,1379,3352,3627	0,0,0,0,5,9	0,0,0,0,10,21	0,0,0,0,53,234	3105.json
4751	15,18,18,18,3	0.18641066551208496,0.12623851001262665,0.07935848832130432,0.07935848832130432,0.3208606541156769	2,2,2,2,0	2,3,3,3,0	4,5,5,5,0	4,5,5,5,1	4.73,4.85,4.85,4.85,1.89	3,3,3,3,0	4,4,4,4,2	0,120,120,1436,2133	0,6,1,0,1	0,9,2,0,17	0,157,8,0,565	3835.json
4820	3,3,3,3,3	1.9386786152608693E-4,1.9386786152608693E-4,1.9386786152608693E-4,1.9386786152608693E-4,1.9386786152608693E-4	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	1,1,1,1,1	1.89,1.89,1.89,1.89,1.89	0,0,0,0,0	4,4,4,4,4	0,1035,1035,1167,1505	0,0,0,0,0	0,0,0,0,0	0,0,0,0,0	185.json
3879	31,31,32,19,12,27,31,31,34	0.0012756893411278725,0.0012756893411278725,0.0010695693781599402,1.7362281505484134E-4,0.19255255162715912,0.002415458206087351,0.003383330535143614,0.0024066476617008448,9.674447355791926E-4	10,10,10,4,3,6,6,5,5	9,9,11,6,3,5,5,4,5	19,19,21,10,6,11,11,9,10	8,8,8,6,3,6,5,5,6	4.12,4.12,4.06,4.72,3.2,5.9,10.61,10.61,11.36	3,3,3,3,2,3,2,2,2	17,17,18,12,7,15,20,17,19	0,564,881,971,980,1008,2039,2223,3237	0,0,2,13,4,18,4,8,4	0,0,3,37,15,25,6,16,5	0,0,61,801,843,888,511,106,171	4106.json
693	17	0.002184786833822727	1	2	3	3	16.38	2	5	0	0	0	0	505.json
2113	3	0.042276058346033096	0	0	0	1	1.89	0	1	0	0	0	0	3182.json
2248	5	0.9435904622077942	0	0	0	1	1.6	0	1	0	0	0	0	193.json
1952	3	0.6815732717514038	0	0	0	1	3.77	0	0	0	0	0	0	2429.json
1421	3	0.7901575565338135	0	0	0	1	1.89	0	0	0	0	0	0	935.json
2665	3,3	0.8908434510231018,0.8908434510231018	0,0	0,0	0,0	1,1	3.77,3.77	0,0	0,0	0,13	0,0	0,0	0,0	2014.json
1763	3	0.7866515517234802	0	0	0	1	3.77	0	1	0	0	0	0	269.json
1796	19	0.006259757559746504	2	3	5	4	1.99	1	8	0	0	0	0	1670.json
2665	3,3,9,8	0.9263549447059631,0.9263549447059631,0.7147645354270935,0.7075051069259644	0,0,2,2	0,0,1,1	0,0,3,3	1,1,2,2	3.77,3.77,2.27,2.4	0,0,1,1	0,0,2,0	0,13,979,1044	0,0,8,1	0,0,9,4	0,0,272,77	2448.json
1426	23	1.7202345770783722E-4	1	1	2	3	4.12	2	9	0	0	0	0	1672.json
1421	7	0.0	1	1	2	2	2.56	1	3	0	0	0	0	943.json
18	3	0.7364534139633179	0	0	0	1	1.89	0	1	0	0	0	0	2940.json
2871	7,6	0.17813538014888763,0.19105949997901917	1,0	1,0	2,0	2,2	3.02,2.75	1,1	7,4	0,1214	0,2	0,5	0,76	4112.json
859	9	0.3249585032463074	2	2	4	2	3.14	1	0	0	0	0	0	302.json
729	14	0.13798177242279053	4	2	6	4	5.03	3	3	0	0	0	0	1823.json
3165	15,4	0.0013984033139422536,4.088076821062714E-4	1,0	2,0	3,0	3,1	3.16,6.63	2,0	5,1	0,2472	0,1	0,15	0,420	486.json
3771	3,3,3	0.8341087698936462,0.8341087698936462,0.8341087698936462	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	1,1,1	0,118,456	0,0,0	0,0,0	0,0,0	1158.json
1952	26,14	5.87160000577569E-4,0.014991449192166328	4,4	3,3	7,7	6,3	8.28,5.54	3,2	8,8	0,349	0,12	0,37	0,556	2426.json
1731	4	0.11266740411520004	0	0	0	1	2.0	0	2	0	0	0	0	2309.json
4820	5,5,5	0.014751190319657326,0.025965599343180656,0.025965599343180656	0,0,0	0,0,0	0,0,0	1,1,1	1.96,1.96,1.96	0,0,0	1,1,1	0,189,1505	0,1,0	0,2,0	0,3,0	3840.json
1656	3	0.01609455794095993	0	0	0	1	1.89	0	2	0	0	0	0	4104.json
2671	3,3,3	0.9413757920265198,0.9614189267158508,0.9614189267158508	0,0,0	0,0,0	0,0,0	1,1,1	3.77,3.77,3.77	0,0,0	0,0,0	0,6,19	0,3,0	0,6,0	0,13,0	2445.json
1952	3	0.925602376461029	0	0	0	1	3.77	0	0	0	0	0	0	3011.json
304	7	0.6420323848724365	1	1	2	2	2.56	1	2	0	0	0	0	2656.json
4598	3,3,3	0.8982425332069397,0.7362797856330872,0.7362797856330872	0,0,0	0,0,0	0,0,0	1,1,1	1.89,1.89,1.89	0,0,0	1,1,1	0,1173,1283	0,1,0	0,2,0	0,7,0	3832.json
4686	3,3	0.6881821155548096,0.6881821155548096	0,0	0,0	0,0	1,1	1.89,1.89	0,0	0,0	0,1371	0,0	0,0	0,0	3717.json
1487	3	0.03031815215945244	0	0	0	1	1.89	0	0	0	0	0	0	2340.json
1075	6	0.34462517499923706	1	1	2	2	3.27	1	2	0	0	0	0	2544.json
