Age	SLOCStandard	Readability	NVAR	NCOMP	Mcclure	McCabe	IndentSTD	MaximumBlockDepth	totalFanOut	n1	n2	N1	N2	Vocabulary	Length	Volume	Difficulty	Effort	Time	HalsteadBugs	MaintainabilityIndex	ChangeDates	NewAdditions	DiffSizes	EditDistances	file
5856	3	0.8952752947807312	0	0	0	1	1.89	0	0	9.0	2.0	10.0	2.0	11.0	12.0	41.51318	4.5	186.80931	10.378295	0.013837727	133.59722900390625	0	0	0	0	5133.json
7052	4	0.4932859241962433	0	0	0	1	1.73	0	1	11.0	3.0	12.0	3.0	14.0	15.0	57.110325	5.5	314.10678	17.450377	0.019036775	127.27810668945312	0	0	0	0	1023.json
7088	9	0.029937375336885452	1	1	2	2	2.67	1	5	21.0	8.0	43.0	15.0	29.0	58.0	281.7629	19.6875	5547.207	308.17816	0.09392097	105.61141967773438	0	0	0	0	372.json
6891	14	0.20186859369277954	2	2	4	3	10.12	1	5	23.0	5.0	50.0	10.0	28.0	60.0	288.44128	23.0	6634.1494	368.56384	0.0961471	98.10191345214844	0	0	0	0	2804.json
7052	4	0.4756331145763397	0	0	0	1	1.73	0	1	11.0	3.0	12.0	3.0	14.0	15.0	57.110325	5.5	314.10678	17.450377	0.019036775	127.27810668945312	0	0	0	0	1121.json
5765	7,8,8	0.5056600570678711,0.5653720498085022,0.5230440497398376	2,4,3	2,4,3	4,8,6	2,2,2	3.02,3.12,3.12	1,1,1	2,3,2	19.0,22.0,19.0	4.0,5.0,4.0	27.0,33.0,29.0	7.0,8.0,7.0	23.0,27.0,23.0	34.0,41.0,36.0	153.8011,194.9504,162.84824	16.625,17.6,16.625	2556.9434,3431.127,2707.3518	142.05241,190.61816,150.40843	0.051267035,0.064983465,0.054282747	112.83082580566406,109.43476867675781,110.37039184570312	0,418,687	0,2,1	0,3,2	0,56,23	5298.json
6162	3,9	0.9913476705551147,0.42452284693717957	0,2	0,2	0,4	1,3	2.0,3.14	0,1	0,3	10.0,20.0	3.0,7.0	11.0,42.0	3.0,15.0	13.0,27.0	14.0,57.0	51.806156,271.0286	5.0,21.42857	259.0308,5807.7554	14.390599,322.65308	0.01726872,0.090342864	132.4454345703125,105.5833969116211	0,1284	0,7	0,9	0,275	2920.json
3894	77,77,78,78,83	0.0,0.0,0.0,0.0,0.0	4,4,4,4,4	21,21,21,21,21	25,25,25,25,25	19,19,19,19,20	6.38,6.38,6.42,6.42,6.5	5,5,5,5,5	46,48,48,48,48	64.0,66.0,66.0,66.0,70.0	29.0,31.0,32.0,32.0,35.0	311.0,319.0,320.0,320.0,333.0	107.0,110.0,112.0,112.0,118.0	93.0,97.0,98.0,98.0,105.0	418.0,429.0,432.0,432.0,451.0	2733.3684,2831.3625,2857.5547,2857.5547,3028.1248	118.06896,117.09677,115.5,115.5,118.0	322725.97,331543.4,330047.56,330047.56,357318.72	17929.22,18419.078,18335.977,18335.977,19851.04	0.9111228,0.9437875,0.9525182,0.9525182,1.009375	55.111244201660156,54.92808151245117,54.671165466308594,54.671165466308594,53.133148193359375	0,87,88,97,2412	0,1,2,1,6	0,2,3,2,7	0,59,81,19,229	3810.json
5083	3	0.9485226273536682	0	0	0	1	5.66	0	0	13.0	2.0	16.0	3.0	15.0	19.0	74.23092	9.75	723.75146	40.208416	0.024743639	130.57513427734375	0	0	0	0	3356.json
6408	49,49	0.0,0.0	9,9	15,15	24,24	13,13	5.49,5.49	1,1	26,26	46.0,46.0	18.0,18.0	269.0,269.0	80.0,80.0	64.0,64.0	349.0,349.0	2094.0,2094.0	102.22223,102.22223	214053.34,214053.34	11891.853,11891.853	0.698,0.698	65.19898986816406,65.19898986816406	0,36	0,0	0,0	0,0	5673.json
5350	5	0.44066163897514343	0	0	0	1	1.96	0	3	13.0	3.0	23.0	4.0	16.0	27.0	108.0	8.666667	936.00006	52.000004	0.036	120.35002136230469	0	0	0	0	5389.json
7088	12,23,27,31,33,45,51	0.0,0.0,0.0,0.0,0.0,0.0,0.0	0,0,0,0,0,0,0	0,3,4,5,5,8,10	0,3,4,5,5,8,10	1,4,5,6,6,9,11	1.44,1.13,1.05,0.98,0.95,0.82,0.78	0,0,0,0,0,0,0	10,21,25,29,31,43,49	11.0,16.0,16.0,16.0,16.0,16.0,18.0	5.0,12.0,13.0,14.0,14.0,16.0,22.0	59.0,124.0,146.0,168.0,178.0,244.0,282.0	37.0,93.0,112.0,131.0,139.0,196.0,232.0	16.0,28.0,29.0,30.0,30.0,32.0,40.0	96.0,217.0,258.0,299.0,317.0,440.0,514.0	384.0,1043.196,1253.3591,1467.1603,1555.4843,2200.0,2735.471	40.7,62.0,68.92308,74.85714,79.42857,98.0,94.909096	15628.801,64678.156,86385.375,109827.42,123549.9,215600.0,259621.08	868.2667,3593.231,4799.1875,6101.5234,6863.8833,11977.777,14423.394	0.128,0.347732,0.4177864,0.48905343,0.5184947,0.73333335,0.91182363	99.57117462158203,83.14476013183594,79.3628158569336,76.07576751708984,74.75895690917969,67.24176025390625,63.62131881713867	0,652,736,1482,1864,2007,2181	0,20,5,14,2,15,7	0,28,6,24,2,18,8	0,752,316,303,195,952,486	464.json
6381	3,4,4,5,5,5	0.6140133738517761,0.7198345065116882,0.809759259223938,0.7785398364067078,0.7866212129592896,0.8754101991653442	0,0,0,0,0,0	0,0,0,0,0,0	0,0,0,0,0,0	1,1,1,1,1,1	1.89,2.0,2.0,1.96,1.96,1.96	0,0,0,0,0,0	1,1,1,1,1,1	9.0,10.0,11.0,11.0,12.0,12.0	2.0,4.0,4.0,5.0,5.0,5.0	12.0,14.0,14.0,16.0,17.0,17.0	2.0,4.0,4.0,6.0,6.0,6.0	11.0,14.0,15.0,16.0,17.0,17.0	14.0,18.0,18.0,22.0,23.0,23.0	48.432045,68.53239,70.32403,88.0,94.01165,94.01165	4.5,5.0,5.5,6.6000004,7.2000003,7.2000003	217.9442,342.66193,386.78217,580.80005,676.8839,676.8839	12.108011,19.036774,21.487898,32.26667,37.60466,37.60466	0.016144015,0.022844128,0.023441343,0.029333333,0.031337216,0.031337216	132.79563903808594,126.33003997802734,126.19583892822266,121.41495513916016,121.07132720947266,121.07132720947266	0,8,122,237,421,2258	0,1,1,1,1,2	0,1,2,1,2,4	0,31,18,28,6,16	6167.json
7052	4	0.624544084072113	0	0	0	1	1.73	0	1	11.0	4.0	13.0	5.0	15.0	18.0	70.32403	6.875	483.4777	26.85987	0.023441343	126.19583892822266	0	0	0	0	1051.json
